tripduration,starttime,stoptime,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
582,2017-10-20 12:00:44,2017-10-20 12:10:27,,,,,,,,,,,,,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,17693.0,Subscriber,1942.0,2.0,end,3773023,471.8993086694381,79.14577695703962,40.741028,-73.99417,2017-10-20 12:00:00
106,2017-10-20 12:00:47,2017-10-20 12:02:33,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,25474.0,Subscriber,1980.0,1.0,end,3773023,149.94184667394086,79.14577695703962,40.741028,-73.99417,2017-10-20 12:00:00
299,2017-10-20 18:19:35,2017-10-20 18:24:34,,,,,,,,,,,,,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,32373.0,Subscriber,1990.0,1.0,end,3773784,999.7280437902027,92.43618434304423,40.706917,-73.93972,2017-10-20 18:25:00
563,2017-10-20 18:25:19,2017-10-20 18:34:42,,,,,,,,,,,,,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,21052.0,Subscriber,1991.0,1.0,end,3773784,2033.107242461039,92.43618434304423,40.706917,-73.93972,2017-10-20 18:25:00
406,2017-10-20 19:07:57,2017-10-20 19:14:43,,,,,,,,,,,,,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,18517.0,Subscriber,1966.0,2.0,start,3777470,12.881371975642505,532.0581785227364,40.68416,-73.96907,2017-10-20 19:15:00
1195,2017-10-21 13:40:17,2017-10-21 14:00:12,,,,,,,,,,,,,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,519.0,Pershing Square North,40.751873,-73.977706,32096.0,Subscriber,1985.0,2.0,start,3777716,90.0728474993502,3600.811393635487,40.77882,-73.953995,2017-10-21 14:00:00
882,2017-10-21 13:59:10,2017-10-21 14:13:53,,,,,,,,,,,,,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,15013.0,Subscriber,1982.0,1.0,start,3777716,90.0728474993502,2828.8758522351236,40.77882,-73.953995,2017-10-21 14:00:00
691,2017-10-21 13:59:25,2017-10-21 14:10:57,,,,,,,,,,,,,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,30765.0,Subscriber,1982.0,1.0,end,3777716,1728.6415932217342,90.0728474993502,40.77882,-73.953995,2017-10-21 14:00:00
874,2017-10-23 14:29:51,2017-10-23 14:44:26,,,,,,,,,,,,,3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,27133.0,Subscriber,1991.0,2.0,end,3775721,2493.494562931463,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
628,2017-10-23 14:44:16,2017-10-23 14:54:44,,,,,,,,,,,,,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,30948.0,Customer,,0.0,end,3775721,1938.3955821249908,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
613,2017-10-23 14:44:16,2017-10-23 14:54:30,,,,,,,,,,,,,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,21641.0,Subscriber,1983.0,2.0,end,3775721,1938.3955821249908,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
629,2017-10-23 14:44:16,2017-10-23 14:54:45,,,,,,,,,,,,,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,16291.0,Customer,,0.0,end,3775721,1938.3955821249908,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
605,2017-10-23 14:44:22,2017-10-23 14:54:28,,,,,,,,,,,,,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,21447.0,Subscriber,1983.0,1.0,end,3775721,1938.3955821249908,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
595,2017-10-23 14:44:51,2017-10-23 14:54:47,,,,,,,,,,,,,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,19478.0,Customer,,0.0,end,3775721,1938.3955821249908,98.37566093352861,40.799458,-73.95154,2017-10-23 14:45:00
429,2017-10-27 18:22:10,2017-10-27 18:29:20,,,,,,,,,,,,,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,3232.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,27381.0,Subscriber,1987.0,1.0,start,3778999,25.607402874292948,801.0635618288106,40.683025,-73.979225,2017-10-27 18:30:00
182,2017-10-27 18:30:47,2017-10-27 18:33:49,,,,,,,,,,,,,3411.0,Bond St & Bergen St,40.6849668,-73.98620772,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,30566.0,Subscriber,1998.0,1.0,end,3778999,627.1322939008428,25.607402874292948,40.683025,-73.979225,2017-10-27 18:30:00
567,2017-10-31 17:00:40,2017-10-31 17:10:08,,,,,,,,,,,,,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,30489.0,Subscriber,1986.0,1.0,end,3781888,1463.2872571262014,40.06183081612975,40.720753,-73.98041,2017-10-31 17:00:00
1287,2017-10-31 18:43:05,2017-10-31 19:04:33,,,,,,,,,,,,,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,3085.0,Roebling St & N 4 St,40.71469,-73.95739,31511.0,Subscriber,1990.0,2.0,end,3780907,3473.5698679325847,25.766217045902913,40.7145,-73.957565,2017-10-31 19:05:00
219,2017-10-31 19:05:09,2017-10-31 19:08:48,,,,,,,,,,,,,3096.0,Union Ave & N 12 St,40.71924,-73.95242,3085.0,Roebling St & N 4 St,40.71469,-73.95739,15978.0,Subscriber,1984.0,2.0,end,3780907,682.511223272994,25.766217045902913,40.7145,-73.957565,2017-10-31 19:05:00
217,2017-10-31 19:05:12,2017-10-31 19:08:49,,,,,,,,,,,,,3096.0,Union Ave & N 12 St,40.71924,-73.95242,3085.0,Roebling St & N 4 St,40.71469,-73.95739,18448.0,Subscriber,1980.0,1.0,end,3780907,682.511223272994,25.766217045902913,40.7145,-73.957565,2017-10-31 19:05:00
653,2017-11-01 23:48:35,2017-11-01 23:59:28,,,,,,,,,,,,,3463.0,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,18893.0,Subscriber,1971.0,1.0,end,3782858,1028.3447596130543,31.387161753426405,40.726185,-73.98943,2017-11-02 00:00:00
253,2017-11-02 19:10:57,2017-11-02 19:15:10,,,,,,,,,,,,,519.0,Pershing Square North,40.751873,-73.977706,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,17125.0,Subscriber,1990.0,1.0,end,3783635,427.9715538656293,96.31153354455648,40.751053,-73.98267,2017-11-02 19:15:00
2011,2017-11-02 19:14:22,2017-11-02 19:47:54,,,,,,,,,,,,,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,26548.0,Subscriber,1991.0,1.0,start,3783635,96.31153354455648,2806.1448436738815,40.751053,-73.98267,2017-11-02 19:15:00
1141,2017-11-02 20:10:54,2017-11-02 20:29:55,,,,,,,,,,,,,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,17131.0,Subscriber,1995.0,2.0,start,3784392,28.49354320753075,1794.2725080538025,40.735294,-73.99834,2017-11-02 20:30:00
313,2017-11-02 20:29:56,2017-11-02 20:35:09,,,,,,,,,,,,,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,21694.0,Subscriber,1989.0,1.0,end,3784392,836.5236378246515,28.49354320753075,40.735294,-73.99834,2017-11-02 20:30:00
378,2017-11-03 10:39:45,2017-11-03 10:46:03,,,,,,,,,,,,,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,490.0,8 Ave & W 33 St,40.751551,-73.993934,25797.0,Subscriber,1991.0,2.0,end,3783637,899.6769045548205,38.80090013870721,40.75186,-73.99372,2017-11-03 10:40:00
1768,2017-11-03 10:40:21,2017-11-03 11:09:49,,,,,,,,,,,,,3002.0,South End Ave & Liberty St,40.711512,-74.015756,490.0,8 Ave & W 33 St,40.751551,-73.993934,28683.0,Customer,,0.0,end,3783637,4855.539478618329,38.80090013870721,40.75186,-73.99372,2017-11-03 10:40:00
374,2017-11-03 11:04:20,2017-11-03 11:10:35,,,,,,,,,,,,,386.0,Centre St & Worth St,40.71494807,-74.00234482,295.0,Pike St & E Broadway,40.71406667,-73.99293911,16341.0,Subscriber,1948.0,1.0,start,3787144,66.86594830838618,770.6592267566621,40.715446,-74.0019,2017-11-03 11:05:00
123,2017-11-03 12:25:49,2017-11-03 12:27:53,,,,,,,,,,,,,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,499.0,Broadway & W 60 St,40.76915505,-73.98191841,28534.0,Subscriber,1960.0,2.0,end,3782866,190.9369286789486,91.38391657082558,40.769962,-73.982124,2017-11-03 12:28:00
644,2017-11-03 12:28:33,2017-11-03 12:39:17,,,,,,,,,,,,,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,499.0,Broadway & W 60 St,40.76915505,-73.98191841,26496.0,Subscriber,1969.0,2.0,end,3782866,1224.8895183795821,91.38391657082558,40.769962,-73.982124,2017-11-03 12:28:00
4873,2017-11-03 12:28:52,2017-11-03 13:50:05,,,,,,,,,,,,,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499.0,Broadway & W 60 St,40.76915505,-73.98191841,25111.0,Subscriber,,0.0,end,3782866,940.4504616698924,91.38391657082558,40.769962,-73.982124,2017-11-03 12:28:00
1168,2017-11-04 11:59:42,2017-11-04 12:19:11,,,,,,,,,,,,,3584.0,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,3398.0,Smith St & 9 St,40.6746957,-73.99785768,25756.0,Customer,,0.0,end,3783073,3427.721006522568,67.46330029882103,40.674114,-73.998085,2017-11-04 12:00:00
661,2017-11-04 11:59:46,2017-11-04 12:10:47,,,,,,,,,,,,,3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282,3398.0,Smith St & 9 St,40.6746957,-73.99785768,17599.0,Subscriber,1988.0,2.0,end,3783073,1632.4305958505925,67.46330029882103,40.674114,-73.998085,2017-11-04 12:00:00
1156,2017-11-04 12:00:10,2017-11-04 12:19:26,,,,,,,,,,,,,3584.0,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,3398.0,Smith St & 9 St,40.6746957,-73.99785768,30198.0,Customer,,0.0,end,3783073,3427.721006522568,67.46330029882103,40.674114,-73.998085,2017-11-04 12:00:00
447,2017-11-04 12:02:26,2017-11-04 12:09:54,,,,,,,,,,,,,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,32291.0,Customer,,0.0,start,3783913,22.151550775605795,1210.4693578105753,40.759785,-73.976295,2017-11-04 12:10:00
1122,2017-11-04 12:10:14,2017-11-04 12:28:56,,,,,,,,,,,,,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,31632.0,Customer,1970.0,1.0,start,3783913,22.151550775605795,556.9891603345469,40.759785,-73.976295,2017-11-04 12:10:00
1102,2017-11-04 12:10:26,2017-11-04 12:28:48,,,,,,,,,,,,,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,27834.0,Customer,,0.0,start,3783913,22.151550775605795,556.9891603345469,40.759785,-73.976295,2017-11-04 12:10:00
233,2017-11-05 19:41:46,2017-11-05 19:45:40,,,,,,,,,,,,,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,27187.0,Subscriber,1984.0,1.0,end,3784117,705.2143780645948,37.293420852871414,40.772705,-73.949486,2017-11-05 19:42:00
664,2017-11-06 00:30:57,2017-11-06 00:42:02,,,,,,,,,,,,,3493.0,E 118 St & 3 Ave,40.799139,-73.9389152,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,32527.0,Subscriber,1988.0,2.0,start,3783936,77.02007114249471,1385.2105645269214,40.798626,-73.93953,2017-11-06 00:30:00
633,2017-11-06 09:19:41,2017-11-06 09:30:14,,,,,,,,,,,,,3249.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,20868.0,Subscriber,1984.0,1.0,start,3784345,8.964761310256591,1806.4478241412635,40.68029,-73.94774,2017-11-06 09:30:00
945,2017-11-06 17:14:09,2017-11-06 17:29:55,,,,,,,,,,,,,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,33003.0,Subscriber,1965.0,2.0,start,3785246,16.388639799840114,1431.6463018639097,40.737152,-73.99226,2017-11-06 17:30:00
866,2017-11-06 17:14:59,2017-11-06 17:29:25,,,,,,,,,,,,,3466.0,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,31030.0,Subscriber,1979.0,1.0,end,3785246,2320.31721085061,16.388639799840114,40.737152,-73.99226,2017-11-06 17:30:00
609,2017-11-06 17:19:48,2017-11-06 17:29:58,,,,,,,,,,,,,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,19130.0,Subscriber,1987.0,1.0,start,3785246,16.388639799840114,1808.3439804322054,40.737152,-73.99226,2017-11-06 17:30:00
989,2017-11-06 17:29:32,2017-11-06 17:46:02,,,,,,,,,,,,,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,30409.0,Subscriber,1968.0,1.0,end,3785246,2885.4709392301893,16.388639799840114,40.737152,-73.99226,2017-11-06 17:30:00
816,2017-11-06 17:29:41,2017-11-06 17:43:17,,,,,,,,,,,,,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,32829.0,Subscriber,1985.0,2.0,end,3785246,2214.506830466799,16.388639799840114,40.737152,-73.99226,2017-11-06 17:30:00
1416,2017-11-06 17:30:26,2017-11-06 17:54:03,,,,,,,,,,,,,3002.0,South End Ave & Liberty St,40.711512,-74.015756,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,31202.0,Subscriber,1980.0,1.0,end,3785246,3471.148442261731,16.388639799840114,40.737152,-73.99226,2017-11-06 17:30:00
461,2017-11-09 15:37:59,2017-11-09 15:45:41,,,,,,,,,,,,,3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,3258.0,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,16675.0,Subscriber,1980.0,1.0,end,3788210,1388.7250368875468,76.03479442171839,40.750828,-74.00189,2017-11-09 15:45:00
361,2017-11-09 15:39:42,2017-11-09 15:45:43,,,,,,,,,,,,,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,27682.0,Subscriber,1972.0,1.0,end,3788209,1072.16319132695,90.56682839752892,40.74769,-74.00417,2017-11-09 15:45:00
573,2017-11-09 15:44:15,2017-11-09 15:53:49,,,,,,,,,,,,,3258.0,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,362.0,Broadway & W 37 St,40.75172632,-73.98753523,31814.0,Subscriber,1964.0,1.0,start,3788210,76.03479442171839,1213.305501697935,40.750828,-74.00189,2017-11-09 15:45:00
1142,2017-11-09 15:44:44,2017-11-09 16:03:47,,,,,,,,,,,,,500.0,Broadway & W 51 St,40.76228826,-73.98336183,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,30151.0,Subscriber,1965.0,1.0,end,3788209,2388.912176734828,90.56682839752892,40.74769,-74.00417,2017-11-09 15:45:00
1775,2017-11-09 21:44:00,2017-11-09 22:13:35,,,,,,,,,,,,,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,3162.0,W 78 St & Broadway,40.78339981,-73.98093133,25885.0,Subscriber,1953.0,1.0,start,3788188,23.94361558859781,2756.5146089403606,40.75935,-73.98887,2017-11-09 21:45:00
387,2017-11-10 17:39:11,2017-11-10 17:45:39,,,,,,,,,,,,,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,29818.0,Subscriber,1977.0,2.0,start,3788156,93.43813593568014,936.5574689255373,40.75484,-73.98412,2017-11-10 17:45:00
388,2017-11-10 17:45:04,2017-11-10 17:51:33,,,,,,,,,,,,,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,19990.0,Subscriber,1989.0,1.0,start,3788156,93.43813593568014,1059.8487818500817,40.75484,-73.98412,2017-11-10 17:45:00
830,2017-11-10 17:45:23,2017-11-10 17:59:14,,,,,,,,,,,,,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,25480.0,Subscriber,1989.0,1.0,start,3788156,93.43813593568014,1410.9336026173803,40.75484,-73.98412,2017-11-10 17:45:00
153,2017-11-11 11:49:44,2017-11-11 11:52:18,,,,,,,,,,,,,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,28629.0,Subscriber,1982.0,1.0,start,3787879,97.66537618058723,324.88507648685516,40.73736,-73.99685,2017-11-11 11:50:00
608,2017-11-11 11:50:20,2017-11-11 12:00:28,,,,,,,,,,,,,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,268.0,Howard St & Centre St,40.71910537,-73.99973337,28330.0,Subscriber,1975.0,1.0,start,3787879,97.66537618058723,2044.314766598466,40.73736,-73.99685,2017-11-11 11:50:00
415,2017-11-11 16:19:19,2017-11-11 16:26:15,,,,,,,,,,,,,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,32420.0,Subscriber,1985.0,2.0,start,3788041,69.10973616041687,1078.3242501436741,40.731964,-73.98816,2017-11-11 16:20:00
411,2017-11-11 16:19:20,2017-11-11 16:26:11,,,,,,,,,,,,,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,29078.0,Subscriber,1986.0,1.0,start,3788041,69.10973616041687,1078.3242501436741,40.731964,-73.98816,2017-11-11 16:20:00
662,2017-11-12 12:32:59,2017-11-12 12:44:02,,,,,,,,,,,,,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,30996.0,Subscriber,1993.0,1.0,end,3788294,2468.7677910883804,14.196130058460787,40.74285,-73.97721,2017-11-12 12:45:00
211,2017-11-13 17:11:29,2017-11-13 17:15:00,,,,,,,,,,,,,420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,26698.0,Subscriber,1979.0,1.0,start,3789297,14.285445254577523,616.6603765707989,40.687748,-73.96979,2017-11-13 17:15:00
295,2017-11-13 21:24:15,2017-11-13 21:29:10,,,,,,,,,,,,,2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,306.0,Cliff St & Fulton St,40.70823502,-74.00530063,30616.0,Subscriber,1990.0,1.0,end,3789770,843.0555459312314,95.74676862502129,40.707386,-74.00549,2017-11-13 21:25:00
268,2017-11-14 09:25:25,2017-11-14 09:29:53,,,,,,,,,,,,,357.0,E 11 St & Broadway,40.73261787,-73.99158043,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,28945.0,Subscriber,1982.0,1.0,end,3789778,950.0281940875401,83.72072170674473,40.727844,-73.98223,2017-11-14 09:30:00
667,2017-11-14 09:30:44,2017-11-14 09:41:51,,,,,,,,,,,,,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,402.0,Broadway & E 22 St,40.7403432,-73.98955109,28945.0,Subscriber,1992.0,1.0,start,3789778,83.72072170674473,1520.5904512055542,40.727844,-73.98223,2017-11-14 09:30:00
441,2017-11-14 12:02:12,2017-11-14 12:09:33,,,,,,,,,,,,,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,152.0,Warren St & Church St,40.71473993,-74.00910627,28419.0,Subscriber,1986.0,1.0,start,3790422,81.77314445844947,1757.046676299437,40.729652,-74.00221,2017-11-14 12:10:00
1230,2017-11-16 18:15:11,2017-11-16 18:35:41,,,,,,,,,,,,,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,347.0,Greenwich St & W Houston St,40.728846,-74.008591,26143.0,Subscriber,1970.0,2.0,start,3792684,85.10699042546472,2836.288751813166,40.74518,-73.982735,2017-11-16 18:36:00
1034,2017-11-16 18:17:56,2017-11-16 18:35:10,,,,,,,,,,,,,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,31275.0,Subscriber,1984.0,2.0,start,3792684,85.10699042546472,1245.1208792340715,40.74518,-73.982735,2017-11-16 18:36:00
202,2017-11-16 18:35:15,2017-11-16 18:38:37,,,,,,,,,,,,,498.0,Broadway & W 32 St,40.74854862,-73.98808416,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,18763.0,Subscriber,1990.0,1.0,end,3792684,585.9735863894923,85.10699042546472,40.74518,-73.982735,2017-11-16 18:36:00
396,2017-11-16 20:08:14,2017-11-16 20:14:51,,,,,,,,,,,,,527.0,E 33 St & 2 Ave,40.744023,-73.976056,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,33144.0,Subscriber,1982.0,1.0,start,3791490,85.10907916283352,1293.8630522406654,40.744778,-73.97589,2017-11-16 20:15:00
901,2017-11-17 08:06:19,2017-11-17 08:21:20,,,,,,,,,,,,,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,19392.0,Subscriber,1964.0,2.0,end,3794632,2176.9230887453277,98.11917167952703,40.74359,-73.98277,2017-11-17 08:22:00
580,2017-11-17 08:11:55,2017-11-17 08:21:36,,,,,,,,,,,,,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,33189.0,Subscriber,1961.0,1.0,end,3794632,1831.4929553718446,98.11917167952703,40.74359,-73.98277,2017-11-17 08:22:00
332,2017-11-17 17:56:13,2017-11-17 18:01:46,,,,,,,,,,,,,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,267.0,Broadway & W 36 St,40.75097711,-73.98765428,26069.0,Subscriber,1987.0,1.0,end,3792699,850.3735141614807,65.77230485400077,40.75045,-73.9873,2017-11-17 18:02:00
363,2017-11-17 20:13:00,2017-11-17 20:19:03,,,,,,,,,,,,,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,16160.0,Subscriber,1990.0,1.0,start,3797620,16.908958888400658,910.5457094788261,40.740852,-73.985886,2017-11-17 20:20:00
313,2017-11-17 20:15:24,2017-11-17 20:20:37,,,,,,,,,,,,,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,19759.0,Subscriber,1991.0,1.0,end,3797620,815.3920970168207,16.908958888400658,40.740852,-73.985886,2017-11-17 20:20:00
369,2017-11-22 09:40:19,2017-11-22 09:46:29,,,,,,,,,,,,,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,500.0,Broadway & W 51 St,40.76228826,-73.98336183,17684.0,Subscriber,1976.0,2.0,start,3795649,74.95075310983829,1471.3385328067461,40.77549,-73.98218,2017-11-22 09:41:00
189,2017-11-22 14:26:53,2017-11-22 14:30:03,,,,,,,,,,,,,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,32700.0,Subscriber,1989.0,2.0,end,3795782,654.0236209226367,96.27501982255063,40.740578,-73.994514,2017-11-22 14:30:00
1112,2017-11-22 14:29:25,2017-11-22 14:47:57,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,33186.0,Subscriber,1973.0,1.0,end,3795782,2474.8127908780375,96.27501982255063,40.740578,-73.994514,2017-11-22 14:30:00
492,2017-11-22 14:30:00,2017-11-22 14:38:12,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,31134.0,Subscriber,1966.0,1.0,start,3795782,96.27501982255063,1304.0187064832517,40.740578,-73.994514,2017-11-22 14:30:00
1065,2017-11-22 14:30:26,2017-11-22 14:48:11,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,29819.0,Subscriber,1970.0,1.0,start,3795782,96.27501982255063,1018.3265698860794,40.740578,-73.994514,2017-11-22 14:30:00
1168,2017-11-22 14:31:00,2017-11-22 14:50:29,,,,,,,,,,,,,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,21343.0,Customer,1986.0,1.0,end,3795782,1800.0841526941595,96.27501982255063,40.740578,-73.994514,2017-11-22 14:30:00
608,2017-11-24 14:59:52,2017-11-24 15:10:00,,,,,,,,,,,,,486.0,Broadway & W 29 St,40.7462009,-73.98855723,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,31137.0,Subscriber,1979.0,1.0,end,3797439,2000.7176816843041,71.6618341680418,40.728214,-73.987946,2017-11-24 15:00:00
1213,2017-11-28 12:39:17,2017-11-28 12:59:31,,,,,,,,,,,,,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,392.0,Jay St & Tech Pl,40.695065,-73.987167,27249.0,Subscriber,1989.0,1.0,start,3799616,92.70240995306848,3308.619643346011,40.72388,-73.996956,2017-11-28 13:00:00
264,2017-11-28 12:55:47,2017-11-28 13:00:12,,,,,,,,,,,,,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,32795.0,Subscriber,1993.0,2.0,start,3799616,92.70240995306848,862.8856242187215,40.72388,-73.996956,2017-11-28 13:00:00
