tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bike_id,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
922,2019-08-10 08:30:38.700,2019-08-10 08:46:01.022,3136.0,5 Ave & E 63 St,40.766368,-73.971518,3282.0,5 Ave & E 88 St,40.78307,-73.95939,33929,Customer,1966,1,start,4186924,28.031429945834965,2147.429976143215
614,2019-08-10 19:38:04.816,2019-08-10 19:48:19.234,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,32087,Customer,1990,1,end,4186852,949.9345661676756,20.009862120268515
509,2019-08-10 19:39:00.179,2019-08-10 19:47:30.141,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,38385,Subscriber,1965,1,start,4186852,20.009862120268515,1155.7878144288109
403,2019-08-10 19:47:11.084,2019-08-10 19:53:54.245,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,362.0,Broadway & W 37 St,40.75172632,-73.98753523,28015,Subscriber,1958,1,start,4186852,20.009862120268515,673.8887433820602
1891,2019-08-11 14:09:47.773,2019-08-11 14:41:18.895,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,39363,Subscriber,1987,1,end,4187369,5549.357601454259,87.4587847023042
1007,2019-08-11 16:12:13.147,2019-08-11 16:29:00.678,3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,3368.0,5 Ave & 3 St,40.6728155,-73.98352355,39247,Subscriber,1989,1,start,4187028,93.73001891255689,2448.0403180340845
1250,2019-08-11 19:39:20.788,2019-08-11 20:00:11.236,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,16987,Customer,1969,0,start,4198778,85.52334886856893,2449.452801986662
461,2019-08-11 19:51:32.223,2019-08-11 19:59:14.221,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,20059,Subscriber,1980,1,end,4198778,282.59915448736405,85.52334886856893
115,2019-08-11 19:57:39.513,2019-08-11 19:59:35.397,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,34270,Subscriber,1989,1,end,4198778,220.39542990209932,85.52334886856893
162,2019-08-11 19:59:58.332,2019-08-11 20:02:41.258,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,16176,Subscriber,1985,1,end,4198778,627.3133973439277,85.52334886856893
695,2019-08-11 22:41:04.639,2019-08-11 22:52:39.684,3495.0,E 114 St & 1 Ave,40.7945663,-73.9362541,3363.0,E 102 St & Park Ave,40.7904828,-73.95033068,16700,Subscriber,1989,1,start,4187903,87.34753628617331,1326.5789389314837
1252,2019-08-13 16:13:46.133,2019-08-13 16:34:38.388,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,3226.0,W 82 St & Central Park West,40.78275,-73.97137,25514,Customer,1964,2,start,4188375,27.42609813361064,1942.4381845325815
783,2019-08-13 16:14:40.755,2019-08-13 16:27:44.502,3282.0,5 Ave & E 88 St,40.78307,-73.95939,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,20255,Customer,1969,0,end,4188375,2398.854489468413,27.42609813361064
782,2019-08-13 16:14:47.167,2019-08-13 16:27:49.695,3282.0,5 Ave & E 88 St,40.78307,-73.95939,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,31818,Customer,1969,0,end,4188375,2398.854489468413,27.42609813361064
522,2019-08-14 10:44:37.621,2019-08-14 10:53:20.614,382.0,University Pl & E 14 St,40.73492695,-73.99200509,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,19054,Subscriber,1990,1,end,4190423,1425.5599702608295,50.08503683684615
798,2019-08-14 10:45:20.092,2019-08-14 10:58:38.811,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,39705,Subscriber,1991,1,end,4190423,2096.457939804012,50.08503683684615
843,2019-08-14 13:36:15.406,2019-08-14 13:50:18.655,3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,39767,Subscriber,1988,2,end,4188809,2117.6642818518003,39.423718719680764
685,2019-08-16 05:26:20.421,2019-08-16 05:37:45.440,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,18296,Subscriber,1976,1,start,4189578,97.60881343044964,674.273717121113
301,2019-08-16 05:37:57.517,2019-08-16 05:42:59.369,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,34949,Subscriber,1992,1,end,4189578,241.98413443777508,97.60881343044964
323,2019-08-16 14:20:15.335,2019-08-16 14:25:38.824,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,32856,Customer,1969,0,end,4190136,353.41290158678277,88.96890207229256
300,2019-08-16 14:20:28.188,2019-08-16 14:25:28.394,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,15725,Customer,1969,0,end,4190136,353.41290158678277,88.96890207229256
1173,2019-08-18 19:19:35.124,2019-08-18 19:39:08.543,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,16768,Customer,1980,1,start,4191156,7.685333505895652,2235.1010297003254
699,2019-08-19 21:18:38.761,2019-08-19 21:30:18.718,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,3319.0,14 St & 5 Ave,40.666287,-73.98895053,30491,Subscriber,1979,1,start,4191940,18.435358061154986,2045.9337624432887
1988,2019-08-19 21:30:37.747,2019-08-19 22:03:46.477,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,3726.0,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,39039,Subscriber,1987,1,start,4191940,18.435358061154986,6898.463073517564
1832,2019-08-20 18:06:42.339,2019-08-20 18:37:14.746,3322.0,12 St & 4 Ave,40.668603,-73.9904394,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,19327,Customer,1996,2,end,4191954,2646.3275143555184,19.141056345537706
697,2019-08-20 18:37:11.787,2019-08-20 18:48:49.481,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,3399.0,7 St & 3 Ave,40.67260298150126,-73.98983001708984,21073,Subscriber,1993,1,start,4191954,19.141056345537706,2198.675853533249
1024,2019-08-20 18:37:40.945,2019-08-20 18:54:45.173,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,3676.0,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,16312,Subscriber,1989,1,start,4191954,19.141056345537706,3010.3667333481244
311,2019-08-21 15:58:53.752,2019-08-21 16:04:05.493,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,38241,Subscriber,1980,1,start,4193439,78.08586731955995,698.6082383156489
1178,2019-08-23 15:35:33.316,2019-08-23 15:55:11.354,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,39692,Customer,1992,1,start,4193672,71.1252342542661,2239.399030478956
826,2019-08-23 15:54:48.190,2019-08-23 16:08:34.565,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,31643,Subscriber,1991,2,end,4193672,2239.399030478956,71.1252342542661
263,2019-08-24 23:35:27.759,2019-08-24 23:39:51.474,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3077.0,Stagg St & Union Ave,40.70877084,-73.95095259,30113,Customer,1993,1,end,4194730,678.1294339820734,71.13910483412465
326,2019-08-26 07:40:31.287,2019-08-26 07:45:57.846,3282.0,5 Ave & E 88 St,40.78307,-73.95939,3345.0,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,30356,Subscriber,1945,1,end,4197647,878.97398290449,44.26127872820004
1483,2019-08-26 15:30:45.084,2019-08-26 15:55:28.874,3112.0,Milton St & Franklin St,40.72906,-73.95779,3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061,28983,Subscriber,1988,1,start,4195147,27.986692598209096,4599.334418270444
690,2019-08-26 21:15:23.539,2019-08-26 21:26:54.020,3497.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,39820,Subscriber,2000,1,end,4199008,810.0030493254167,14.745798465433818
682,2019-08-26 21:15:25.823,2019-08-26 21:26:48.450,3497.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,17856,Subscriber,2000,1,end,4199008,810.0030493254167,14.745798465433818
654,2019-08-26 21:15:59.290,2019-08-26 21:26:53.334,3497.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,20305,Subscriber,1983,1,end,4199008,810.0030493254167,14.745798465433818
386,2019-08-28 08:09:16.886,2019-08-28 08:15:43.628,519.0,Pershing Square North,40.751873,-73.977706,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,17263,Subscriber,1968,1,end,4196110,1093.10066041488,91.21836096502877
792,2019-08-28 08:14:49.085,2019-08-28 08:28:01.374,422.0,W 59 St & 10 Ave,40.770513,-73.988038,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,33000,Subscriber,1996,1,end,4196110,2182.032078341056,91.21836096502877
493,2019-08-28 08:15:52.067,2019-08-28 08:24:05.558,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,17263,Subscriber,1975,1,start,4196110,91.21836096502877,989.6410342395023
433,2019-08-28 21:46:06.127,2019-08-28 21:53:19.297,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,30467,Subscriber,1962,1,start,4196406,26.038997340895257,356.7378897766327
1037,2019-08-28 21:52:08.846,2019-08-28 22:09:26.478,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,18737,Customer,1969,0,end,4196406,1235.2454739639504,26.038997340895257
891,2019-08-28 21:52:24.350,2019-08-28 22:07:16.303,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,26084,Customer,1969,0,end,4196406,1235.2454739639504,26.038997340895257
923,2019-08-28 21:52:27.923,2019-08-28 22:07:51.858,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,14562,Customer,1969,0,end,4196406,1235.2454739639504,26.038997340895257
874,2019-08-28 21:53:30.708,2019-08-28 22:08:05.092,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,30055,Customer,1969,0,end,4196406,1235.2454739639504,26.038997340895257
1257,2019-08-29 17:15:50.267,2019-08-29 17:36:48.131,3746.0,6 Ave & Broome St,40.724308321602166,-74.00473035871983,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,25620,Subscriber,1988,1,end,4197210,2636.6493368800534,37.512783316685535
592,2019-08-29 17:26:52.358,2019-08-29 17:36:44.793,486.0,Broadway & W 29 St,40.7462009,-73.98855723,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,35065,Subscriber,1994,1,end,4197210,1074.6050628434186,37.512783316685535
404,2019-08-29 17:36:08.378,2019-08-29 17:42:53.041,229.0,Great Jones St,40.72743423,-73.99379025,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,31297,Subscriber,1993,1,end,4197210,1722.573430180201,37.512783316685535
165,2019-08-29 17:36:12.914,2019-08-29 17:38:58.053,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,30766,Subscriber,1962,1,end,4197210,321.5497320329216,37.512783316685535
288,2019-08-29 17:37:31.256,2019-08-29 17:42:20.076,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,33085,Customer,1994,1,start,4197210,37.512783316685535,759.9345936146086
2083,2019-08-31 13:39:57.299,2019-08-31 14:14:40.588,3108.0,Nassau Ave & Russell St,40.72557,-73.94434,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,31665,Subscriber,1987,1,start,4200079,92.88247402584027,5261.5868281477115
311,2019-09-01 12:41:49.560,2019-09-01 12:47:01.213,3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379,39663,Subscriber,1987,1,end,4198797,605.3294421772084,59.42667194575272
2470,2019-09-02 21:19:05.482,2019-09-02 22:00:16.446,499.0,Broadway & W 60 St,40.76915505,-73.98191841,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,39721,Subscriber,1981,2,end,4198583,5755.435147969319,90.62649260876361
635,2019-09-03 11:14:55.046,2019-09-03 11:25:30.547,3775.0,Suydam St & Knickerbocker Ave,40.702013,-73.923769,3766.0,Sharon St & Olive St,40.715353,-73.93856,14956,Subscriber,1983,1,start,4199302,12.623457912820578,1935.30703840943
1001,2019-09-03 13:27:39.336,2019-09-03 13:44:20.898,3518.0,Lenox Ave & W 126 St,40.808442,-73.9452087,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,34224,Subscriber,1951,1,start,4206895,78.38405522368892,1151.7516331470872
144,2019-09-03 15:23:06.046,2019-09-03 15:25:30.116,3533.0,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,17501,Subscriber,1991,1,end,4200818,180.52592120172505,41.219967039658705
294,2019-09-03 15:24:50.959,2019-09-03 15:29:45.328,3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,27789,Subscriber,1992,1,start,4200818,41.219967039658705,173.7477971319134
664,2019-09-04 11:08:14.391,2019-09-04 11:19:19.358,3156.0,E 72 St & York Ave,40.76663814,-73.95348296,456.0,E 53 St & Madison Ave,40.7597108,-73.97402311,27014,Subscriber,1978,1,start,4199902,33.15596549545725,1882.1739373813539
421,2019-09-05 09:08:51.776,2019-09-05 09:15:53.071,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,28065,Subscriber,1980,1,end,4204356,1135.793446020795,94.28157500696868
429,2019-09-05 09:14:23.580,2019-09-05 09:21:33.248,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,469.0,Broadway & W 53 St,40.76344058,-73.98268129,14995,Subscriber,1958,1,start,4204356,94.28157500696868,792.1339719750113
1341,2019-09-05 14:08:23.732,2019-09-05 14:30:45.092,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,27580,Customer,1993,1,end,4203161,4119.057398070695,61.48363334729823
1103,2019-09-05 14:09:16.339,2019-09-05 14:27:39.992,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,21650,Subscriber,1955,2,start,4208341,85.48263106774627,2033.2887425621798
596,2019-09-05 14:09:16.551,2019-09-05 14:19:13.194,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,26009,Subscriber,1997,1,end,4208341,1679.8860405342489,85.48263106774627
394,2019-09-05 14:23:46.358,2019-09-05 14:30:21.206,3367.0,5 Ave & E 103 St,40.7922553,-73.95249933,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,34103,Subscriber,1970,1,end,4203161,666.8040001818327,61.48363334729823
1389,2019-09-06 08:36:47.052,2019-09-06 08:59:56.468,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,417.0,Barclay St & Church St,40.71291224,-74.01020234,39078,Subscriber,1987,2,end,4202423,3724.4963635812087,81.71755645810465
1329,2019-09-06 08:38:01.704,2019-09-06 09:00:10.976,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,417.0,Barclay St & Church St,40.71291224,-74.01020234,27775,Subscriber,1977,1,end,4202423,4236.850933025536,81.71755645810465
1324,2019-09-06 08:38:44.805,2019-09-06 09:00:49.338,3733.0,Avenue C & E 18 St,40.730563,-73.973984,417.0,Barclay St & Church St,40.71291224,-74.01020234,32527,Subscriber,1993,2,end,4202423,3660.9954917373766,81.71755645810465
968,2019-09-06 08:44:46.477,2019-09-06 09:00:54.558,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,417.0,Barclay St & Church St,40.71291224,-74.01020234,35361,Subscriber,1992,2,end,4202423,3414.745991607867,81.71755645810465
316,2019-09-06 08:54:53.480,2019-09-06 09:00:10.422,417.0,Barclay St & Church St,40.71291224,-74.01020234,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,26804,Subscriber,1992,1,start,4202423,81.71755645810465,739.7617916905058
962,2019-09-06 08:59:07.255,2019-09-06 09:15:09.761,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,417.0,Barclay St & Church St,40.71291224,-74.01020234,26740,Subscriber,1984,1,end,4202423,3418.687528832802,81.71755645810465
391,2019-09-06 08:59:16.602,2019-09-06 09:05:47.961,417.0,Barclay St & Church St,40.71291224,-74.01020234,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,38477,Subscriber,1994,2,start,4202423,81.71755645810465,765.65020540086
561,2019-09-06 22:01:23.311,2019-09-06 22:10:44.402,468.0,Broadway & W 56 St,40.7652654,-73.98192338,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,15451,Subscriber,1967,1,end,4201654,1130.998329610534,15.801146866032834
527,2019-09-07 14:52:06.916,2019-09-07 15:00:54.334,400.0,Pitt St & Stanton St,40.71926081,-73.98178024,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,38960,Subscriber,1991,2,end,4203591,1140.705255811944,27.424259168565975
373,2019-09-07 14:54:08.449,2019-09-07 15:00:22.391,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,26080,Subscriber,1993,1,end,4203591,1142.405432230388,27.424259168565975
254,2019-09-07 14:54:56.728,2019-09-07 14:59:11.683,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,34415,Subscriber,1971,1,both,4203591,27.424259168565975,27.424259168565975
271,2019-09-07 14:55:16.407,2019-09-07 14:59:47.789,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,18410,Subscriber,1998,1,start,4203591,27.424259168565975,567.5252036456345
793,2019-09-07 14:59:34.913,2019-09-07 15:12:48.760,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,347.0,Greenwich St & W Houston St,40.728846,-74.008591,31998,Subscriber,1998,1,start,4203591,27.424259168565975,2071.2945439383197
590,2019-09-07 15:00:47.278,2019-09-07 15:10:37.783,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,34415,Subscriber,1997,1,start,4203591,27.424259168565975,1614.8049353615336
298,2019-09-07 22:00:10.911,2019-09-07 22:05:08.966,3429.0,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,261.0,Johnson St & Gold St,40.69474881,-73.98362464,39686,Subscriber,1953,2,start,4201307,83.62374167275493,1234.202652941582
301,2019-09-09 09:09:52.348,2019-09-09 09:14:53.946,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,3382.0,Carroll St & Smith St,40.680611,-73.99475825,26939,Subscriber,1985,2,end,4202656,803.0991517582574,55.63084562146432
313,2019-09-09 09:14:15.109,2019-09-09 09:19:28.188,3382.0,Carroll St & Smith St,40.680611,-73.99475825,3762.0,3 Ave & Carroll St,40.677027,-73.9865,15931,Subscriber,1964,1,start,4202656,55.63084562146432,796.0935952978627
2768,2019-09-09 20:34:39.116,2019-09-09 21:20:47.562,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,39368,Subscriber,1964,1,start,4202760,43.857350704268626,4163.808539774838
822,2019-09-09 20:34:40.223,2019-09-09 20:48:23.023,3294.0,E 91 St & Park Ave,40.7835016,-73.955327,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,39010,Subscriber,1972,1,end,4202760,1394.725628134251,43.857350704268626
70,2019-09-09 21:10:42.543,2019-09-09 21:11:53.506,3518.0,Lenox Ave & W 126 St,40.808442,-73.9452087,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,38754,Subscriber,1985,1,end,4203150,258.9675627510077,17.747278318250054
438,2019-09-10 15:47:55.192,2019-09-10 15:55:14.139,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,35089,Subscriber,1991,1,end,4203380,1293.6757737662238,96.17398947393885
443,2019-09-10 15:54:45.649,2019-09-10 16:02:09.407,399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,38118,Subscriber,1978,1,start,4203380,96.17398947393885,1769.1886594097398
372,2019-09-11 12:53:12.564,2019-09-11 12:59:25.121,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,31040,Customer,1987,1,start,4204434,75.58510723629183,716.1987657346954
290,2019-09-11 14:49:29.019,2019-09-11 14:54:19.668,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3071.0,Boerum St & Broadway,40.70538077,-73.94976519,38759,Subscriber,1999,2,end,4204792,979.481468749956,41.23510538744409
354,2019-09-15 13:01:50.061,2019-09-15 13:07:44.099,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,27687,Subscriber,1988,1,end,4206720,955.3981037418714,82.01839827562688
210,2019-09-15 13:04:00.993,2019-09-15 13:07:31.632,238.0,Bank St & Washington St,40.7361967,-74.00859207,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17842,Subscriber,1959,2,end,4206720,645.7344196320392,82.01839827562688
1133,2019-09-15 13:06:03.364,2019-09-15 13:24:56.854,146.0,Hudson St & Reade St,40.71625008,-74.0091059,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,40382,Customer,1981,1,end,4206720,2671.181974783116,82.01839827562688
1274,2019-09-15 13:06:07.784,2019-09-15 13:27:21.870,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20028,Customer,1969,0,end,4206720,2674.779985506605,82.01839827562688
1255,2019-09-15 13:06:22.796,2019-09-15 13:27:17.894,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,28561,Subscriber,1986,2,end,4206720,2674.779985506605,82.01839827562688
931,2019-09-15 13:07:06.907,2019-09-15 13:22:38.901,146.0,Hudson St & Reade St,40.71625008,-74.0091059,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,40818,Customer,1969,0,end,4206720,2671.181974783116,82.01839827562688
605,2019-09-15 13:07:38.713,2019-09-15 13:17:44.509,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,27663,Subscriber,1995,1,start,4206720,82.01839827562688,1568.770922093859
768,2019-09-15 18:16:13.366,2019-09-15 18:29:01.912,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,20996,Customer,1999,1,end,4206417,1711.0367767218975,77.49350195059328
372,2019-09-15 18:22:55.975,2019-09-15 18:29:08.636,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,25167,Subscriber,1995,1,end,4206417,1675.529085785849,77.49350195059328
296,2019-09-15 18:23:37.844,2019-09-15 18:28:34.048,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,40899,Subscriber,1987,1,end,4206417,943.824683934315,77.49350195059328
512,2019-09-15 18:28:45.668,2019-09-15 18:37:18.466,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,39940,Subscriber,1988,1,start,4206417,77.49350195059328,1437.366185048957
1465,2019-09-15 22:20:47.474,2019-09-15 22:45:12.523,3804.0,Front St & Jay St,40.702461,-73.986842,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,39500,Subscriber,1969,0,end,4208097,3188.0190390392613,11.830539885034758
1873,2019-09-16 09:21:41.455,2019-09-16 09:52:55.410,3714.0,Division Av & Hooper St,40.70684203101325,-73.9544353965357,285.0,Broadway & E 14 St,40.73454567,-73.99074142,34376,Customer,1995,2,end,4207906,4309.934398674353,65.3087664613572
295,2019-09-16 09:46:18.812,2019-09-16 09:51:14.317,285.0,Broadway & E 14 St,40.73454567,-73.99074142,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,30542,Subscriber,1971,1,start,4207906,65.3087664613572,924.3006585815396
358,2019-09-16 09:46:46.228,2019-09-16 09:52:44.505,285.0,Broadway & E 14 St,40.73454567,-73.99074142,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,38513,Subscriber,1984,1,start,4207906,65.3087664613572,876.9685548243522
706,2019-09-16 19:30:15.802,2019-09-16 19:42:02.060,3536.0,W 116 St & Broadway,40.8082,-73.9641,3360.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,39593,Subscriber,1980,1,end,4207985,3118.9082868513074,55.02732145312276
792,2019-09-16 22:30:38.298,2019-09-16 22:43:51.135,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,490.0,8 Ave & W 33 St,40.751551,-73.993934,25494,Subscriber,1988,2,start,4208015,80.1612391774501,1756.477686629274
240,2019-09-16 22:44:49.840,2019-09-16 22:48:50.340,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,285.0,Broadway & E 14 St,40.73454567,-73.99074142,28587,Subscriber,1983,1,start,4208015,80.1612391774501,618.018324954606
990,2019-09-17 17:44:37.505,2019-09-17 18:01:08.216,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,18510,Subscriber,1974,2,end,4207718,2196.947079198761,79.01477233951599
275,2019-09-17 17:45:58.798,2019-09-17 17:50:34.768,3131.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,16950,Subscriber,1971,2,end,4207718,587.4357145947231,79.01477233951599
